band_pid,issue_pid,issue_number,year,manifest_url,author,title,pages,issn,error
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::342/manifest,,Editorial,3-3,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::343/manifest,,Diskussion,4-9,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::345/manifest,"Berger, Ralf",Das staatliche Humanisierungsprogramm : Befriedungspolitik für die Arbeitswelt,10-13,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::346/manifest,"Neubauer, Günter","Gruppenarbeit in der Weimarer Republik : ein Rückblick auf die Anfänge der ""Humanisierung""",14-15,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::347/manifest,"Kopytziok, Norbert; Koch, Johannes",Humanisierung der Arbeitswelt : bei Hoesch Rothe Erde Schmiedag AG (Werdohl),16-18,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::348/manifest,"Herrmann, Thomas; Mayer, Rainer; Mayer, Rainer; Schreiber, Karl-Heinz","""Alle sind freier geworden..."" : das Peiner Modell",19-21,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::349/manifest,"Harms, Imma",Die Humanisierer,22-24,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::350/manifest,"Huba, Gottfried",Was nützt die Arbeitswissenschaft den Arbeitnehmern?,25-25,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::351/manifest,"Anders, H.D.","Gewerkschaften : Zerrieben in den Gremien, ohnmächtig zwischen Staat und Unternehmern",26-28,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::352/manifest,"Weber, Hartmut",BBC - Kampf um bessere Arbeitsbedingungen,29-31,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::353/manifest,"Hinderhofer, Helmut; Deuring, Abel",Störfaktor Mensch : numerisch gesteuerte Werkzeugmaschinen und betriebliche Machtstruktur,32-34,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::354/manifest,"Moody, Roger","Warum ""Atomkraft, nein danke"" nicht reicht",35-37,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::355/manifest,"Halfmann, Jost",Ideologie in der Wissenschaft : Lehren aus dem Fall Lyssenko,38-43,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::356/manifest,"Blume, Andreas",Gefolgschaftsgeist oder Wissen ist Macht,44-47,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::357/manifest,"Groth, Jürgen",Wie lange noch? : Über Sinn und Unsinn der Berufsschullehrerausbildung,48-51,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::358/manifest,"Marcello, Dieter",Das Produkt Auto,52-53,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::359/manifest,[s.n.],Technologiekritik als gesellschaftlicher Konflikt,54-57,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::360/manifest,,Meinung - Gegenmeinung,58-63,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::361/manifest,,Rezensionen,64-65,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::362/manifest,,Technoptikum,66-67,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::339,6,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::363/manifest,,Inhaltsverzeichnis,68-68,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::365/manifest,,Titelseiten,,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::366/manifest,,Diskussion,2-5,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::367/manifest,,Editorial,3-3,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::368/manifest,,Rubrik,4-5,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::369/manifest,"Wohak, Bertram; Klein, Dieter; Onlein, Ferdinand",Datenverarbeitung : ein Mittel gesellschaftlicher Kontrolle,6-6,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::370/manifest,[s.n.],Sesam öffne dich! : Zur Modernisierung von Herrschaft durch Informationstechnologie,7-9,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::371/manifest,"Dietrich, Nils",Personalinformationssysteme und ihre Folgen,10-14,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::373/manifest,E.L.,Wie ein grosser Konzern mithilfe der IG-Metall ein Personalinformationssystem durchsetzt,14-16,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::375/manifest,"Degenhardt, Klaus",Mit PAISY zum Durchbruch,17-17,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::376/manifest,"Narwal, Herbert",Von der sozialen Sicherheit zur sozialen Kontrolle? : Datenschutz in riskanten Systemen,18-20,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::377/manifest,"Stahlberg, Jürgen",Der neue Personalausweis : Errungenschaften einer bürger- und automationsfreundlichen Datenschutzgesetzgebung,21-24,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::378/manifest,"Jäckel, Jochen",Technische Entwicklungen auf dem Gebiet der EDV,25-26,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::379/manifest,"Ganter, Ulrich E.F.",Was ich nicht weiss...,27-27,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::380/manifest,"Briefs, Ulrich",Zum Dilemma der Gewerkschaften auf dem Gebiet des Datenschutzes,28-31,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::381/manifest,"Onlein, Ferdinand","""Der Vandalismus nimmt im allgemeinen zu"" : alltäglicher Widerstand oder Computerstürmerei?",32-34,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::382/manifest,"Krauthausen, Bernd",LUPO läuft nicht,35-37,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::383/manifest,"Sohn-Rethel, Alfred",Das Ideal des Kaputten : über neapolitanische Technik,38-39,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::384/manifest,"Ostermann, Ralph",... und raus bist du! : Zum Verhältnis von Spieltheorie und Wirklichkeit,40-43,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::385/manifest,"Kerklaan, Peter; Groenwegen, Peter","""Stankboot"" Matthias II : Wissenschaftsladen auf dem Weg zu gesellschaftsbezogener Chemie",44-47,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::386/manifest,[s.n.],Das grösste Loch der Welt : Braunkohletagebau im Hambacher Forst,48-50,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::388/manifest,"Tietze, Ulrich",Big Brother : Amerikas grosses Ohr in Europa,50-50,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::390/manifest,"Kafka, Peter",Einfalt und Vielfalt : über das Wesen der Energie- und Wachstumskrise,52-55,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::391/manifest,"Meyn, Stephan; Stange, Rainer",Chemie auf unserer Seite,56-56,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::392/manifest,,Projekte ; Berichte ; Tagungen,57-61,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::393/manifest,,Rezensionen,62-64,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::394/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::395/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1980:2,wsw-001:1980:2::364,7,1980,https://www.e-periodica.ch/iiif/wsw-001:1980:2::396/manifest,,Inhaltsverzeichnis,68-68,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::531/manifest,,Titelseiten,,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::532/manifest,,Diskussion,2-5,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::534/manifest,,Editorial,3-3,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::535/manifest,,Rubrik,4-5,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::536/manifest,[s.n.],Berechnen und Begreifen? : Feministische Kritik an Naturwissenschaft und Technik,6-6,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::537/manifest,"Herz, Uta; Gawol, Monika; Klupsch, Romy",Frauen im Technik-Studium,8-10,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::538/manifest,[s.n.],Frauen als wissenschaftliche Hilfsarbeiter : aus den Vorwörtern wahllos herausgegriffener Fachbücher,11-11,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::539/manifest,"Greif, Moniko",Modellversuche : Mädchen in gewerblich-technischen Berufen,12-13,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::540/manifest,"Herrmann, Marille",Männlich - Weiblich,14-17,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::541/manifest,"Göbel, Ingeborg; Jirku, Almut; Spitthöver, Maria",Gespaltene Natur,18-23,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::542/manifest,"Bradish, Paula; Binder, Maja; Harms, Imma",Haushaltswerkzeuge,24-28,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::543/manifest,"Kirschstein, Karin",Patriarchat - der (un-)heimliche Inhalt von Naturwissenschaft und Technik,29-33,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::544/manifest,"Stange, Rainer",Neues von der Gensschäftelei,34-35,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::545/manifest,"Urban, Dieter",Wie man Forschungspolitik verkauft,36-39,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::546/manifest,"Bunk, Jan",Technischer Küstenschutz : eine Gefahr für unsere Küste?,40-42,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::547/manifest,"Rostocki, Marek","An Don, Donau und anderswo : 10000 Km auf der Suche nach der Kernenergie",43-47,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::548/manifest,"Brämer, Rainer",Die typische Naturwissenschaftlerin : ein intelligentes Schreckgespenst?,48-50,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::549/manifest,"Nolopp, Klaus",3000 Tote! Oder : mein Eindruck vom Bildschirmtext,51-53,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::550/manifest,,Meinung - Gegenmeinung,54-55,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::551/manifest,,Projekte ; Berichte ; Tagungen,56-59,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::552/manifest,,Rezensionen,60-64,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::553/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::554/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::530,8,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::555/manifest,,Inhaltsverzeichnis,68-68,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::557/manifest,,Titelseiten,,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::558/manifest,,Nachrichten,2-2,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::559/manifest,,Editorial,3-3,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::560/manifest,,Diskussion,4-7,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::561/manifest,[s.n.],Wettdenken für den Krieg,8-8,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::562/manifest,"Wellmann, Christian",Arbeiten für die Katz : Gespräch mit Betroffenen,9-13,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::563/manifest,"Raestrup, Reiner",Perversion oder Weiterentwicklung? : Zur Parallelität von militärischem und naturwissenschaftlichem Denken,14-17,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::564/manifest,[s.n.],Luftkampf am Atlantik : der spannende Rubbelspass mit vielen bunten Figuren,18-23,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::565/manifest,"Ostermann, Ralph",NATO-Strategien,24-26,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::566/manifest,"Hennings, Dirk; Müller, Wolfgang","Auge um Auge, Satellit um Satellit",27-31,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::567/manifest,"Börner, Stefanie; Nickels, Rudi",Der Krieg ist eine Messe wert,32-33,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::568/manifest,,Projekte,34-35,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::569/manifest,"Mehrtens, Karin",Angst ; Krebs ; Valium,36-36,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::570/manifest,[s.n.],Ingenieurstudium - nein danke!,37-40,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::571/manifest,"Riffler, Alexander; Wedekind, Klaus",Technik im Krankenhaus : Interview,41-42,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::572/manifest,"Rose, Hillary; Rose, Steven",Perspektiven radikaler Wissenschaft,44-46,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::573/manifest,"Dancey, Guy; Page, Andrew",Protopia : Entwurf einer EDV-gesteuerten Stadt,47-52,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::574/manifest,"Raestrup, Reiner",Das gefährliche Zögern des Umweltbundesamtes,53-54,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::575/manifest,,Meinung - Gegenmeinung,55-55,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::576/manifest,,Projekte ; Berichte ; Tagungen,56-62,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::577/manifest,,Rezensionen,63-65,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::578/manifest,,Technoptikum,66-67,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::556,9,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::579/manifest,,Inhaltsverzeichnis,68-68,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::581/manifest,,Titelseiten,,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::582/manifest,,Nachrichten,2-2,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::583/manifest,,Editorial,3-3,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::584/manifest,,Diskussion,4-5,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::585/manifest,[s.n.],Sand oder Rädchen : Erfahrungen im Getriebe von Wissenschaft und Technik,6-7,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::586/manifest,"Radow, Herbert",Nur nicht zu hoch aufsteigen! : Als Vorgesetzter den aufrechten Gang im Auge behalten,8-8,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::587/manifest,"Springstein, Barbara",Bleib unten! : Arbeit in der EDV und politisches Engagement,10-10,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::588/manifest,"Gabler, Hansjörg",Zwischen Industrie und Universität,11-12,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::589/manifest,"Vomet, Verena",Aussteigen oder Drinbleiben?,13-14,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::590/manifest,"Twesten, Ingeborg",Spiegelungen,15-15,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::591/manifest,"Bitbeis, Max","Aussteigen, aber Drinbleiben! einerseits : andererseits ja, was denn nun?",16-17,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::592/manifest,"Kahnes, Dagmar","Alles möglich, wenn frau nur will? : Von einer Lösung entfernter denn je",18-18,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::593/manifest,[s.n.],"""... mit dieser Situation fertig zu werden""",19-23,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::594/manifest,"Mehrtens, Herbert",Zweifel toskanisch,24-25,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::595/manifest,"Beer, Rudolph",Langer Marsch und neuer Anfang,26-27,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::596/manifest,"Horstthemke, Benno",ÖTV-Vertrauensmann und Promotion,28-28,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::597/manifest,"Onlein, Ferdinand",Mein Selbstverständnis?,29-30,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::598/manifest,"Schlag, Rainer",125 Jahre VDI,31-31,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::599/manifest,"Warshall, Peter; Schweickart, Russell",Der schönste Anblick im Orbit : ein Urinaustritt bei Sonnenuntergang,32-34,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::600/manifest,"Brämer, Rainer; Kremer, Armin",Militarisierungstendenzen im naturwissenschaftlichen Unterricht von DDR und BRD,35-39,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::601/manifest,"Meissner, Bernd",Der Luftverpester Schwefeldioxid,40-42,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::602/manifest,W.W.,Der Fall K,43-43,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::603/manifest,"Dzudzek, Jürgen",Prometheus bringt jetzt Phenol und Benzol,44-47,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::604/manifest,"Buhmann, Dieter",Krach in den Physikalischen Blättern,48-48,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::605/manifest,"Unsöld, Albrecht",Albert Einstein : ein Jahr danach,49-49,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::606/manifest,"Scholz, Eberhard",L'énergie c'est nous! : Franzosen kämpfen gegen Atomenergie,50-53,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::607/manifest,,Meinung - Gegenmeinung,54-55,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::608/manifest,,Projekte ; Berichte,56-61,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::609/manifest,,Rezensionen,62-65,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::610/manifest,,Nachrichten,66-66,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::611/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::580,10,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::612/manifest,,Inhaltsverzeichnis,68-68,0172-1623,
wsw-001:1981:3,wsw-001:1981:3::613,11,1981,https://www.e-periodica.ch/iiif/wsw-001:1981:3::614/manifest,,Titelseiten,,0172-1623,
